alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's make a fair deal,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I think this is a fairer split, considering the inflation.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Considering inflation, this is a more realistic split",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"I'm willing to compromise, but I need a better deal than the last offer.",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"Inflation is taking its toll, this split is more realistic now",Alice,5,
,,,Bob,5,reject
650000.0,350000.0,I'm willing to accept a smaller share now to avoid further losses due to inflation.,Bob,6,
,,,Alice,6,reject
750000.0,250000.0,"Inflation has drastically reduced your share's value, this split reflects that",Alice,7,
,,,Bob,7,accept
