message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for $120. I think you'll love it, and I'm confident it's worth every penny. What do you think?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I appreciate the value you're placing on the product. I'd like to propose a price of $95 for the product. I hope this aligns better with my budget.",95.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"Thanks for your counteroffer, Bob. I appreciate your willingness to negotiate. However, I'm not quite ready to meet you at $95. I'm willing to meet you halfway at $105, but I think the product is worth more than that. What do you think?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. Thank you for considering my previous offer. I would like to propose a price of $100 for the product. I believe this is a fair compromise given the value you're offering.",100.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"I appreciate your persistence, Bob. I'm glad we're getting closer to a deal. I'm willing to meet you at $110, but I think we can do better than that. I'm thinking more along the lines of $115. What do you think?",115.0,Alice,5,,
,,Bob,5,RejectOffer,
"Thank you for your offer, Alice. I appreciate your willingness to negotiate further. I would like to counter with a price of $110 for the product. This aligns more closely with what I am willing to pay.",110.0,Bob,6,,
,,Alice,6,RejectOffer,115.0
"I'm starting to think we're getting a bit stuck, Bob. I'm willing to meet you at $110, but I'm not willing to go any lower than that. I'm going to make one more serious offer: $112. If you're not willing to meet me there, I'm afraid I'll have to consider other options.",112.0,Alice,7,,
,,Bob,7,AcceptOffer,
