message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you a great opportunity to purchase this amazing product. It's a one-of-a-kind item that I'm sure you'll love. I'm willing to let it go for $200. What do you think?",200.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $200 is a bit out of my budget. I was thinking more along the lines of $60. Is that something you'd be willing to consider?",60.0,Bob,2,,
,,Alice,2,RejectOffer,180.0
"I understand you're looking for a better deal, but $60 is a bit too low for me. I'm willing to meet you in the middle at $160. What do you think?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still a bit above my budget, so I'm willing to meet you halfway from $160. How about $80?",80.0,Bob,4,,
,,Alice,4,RejectOffer,170.0
"I see you're still looking for a good deal, Bob. I'm willing to compromise, but $80 is still a bit too low for me. I'll meet you halfway from $170, so how about $145?",145.0,Alice,5,,
,,Bob,5,BuyFromJhon,
