alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's start with a generous offer, Bob. Take 100k and let's negotiate from here!",Alice,1,
,,,Bob,1,reject
100000.0,900000.0,I'll take 90% now. Let's see if you're as generous as you claim.,Bob,2,
,,You think taking 90% is generous? I think you're trying to take advantage of me! Let's keep negotiating.,Alice,2,reject
800000.0,200000.0,"You're trying to take the lion's share, Bob. I'm willing to give you a bit more, but I'm not going to get taken for a ride!",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,"I'm willing to be fair, Alice.  Let's split it 80/20. Take it or leave it.",Bob,4,
,,"80/20? You're trying to take the majority share again, Bob! I'm not going to accept such an uneven split.",Alice,4,reject
700000.0,300000.0,"You're not being very creative with your offers, Bob. I'm willing to give you a bit more, but I'm not going to let you take the majority share.",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"Alice, we're getting closer. I'm willing to go down to 700k, but I need a bigger share to make it worth my time.",Bob,6,
,,"You're still trying to take the majority share, Bob. I'm not going to accept an offer that's so skewed in your favor.",Alice,6,reject
600000.0,400000.0,"Bob, you're not getting any younger. I'm willing to give you a decent share, but I need to get a fair deal too. Take it or leave it!",Alice,7,
,,,Bob,7,reject
400000.0,600000.0,"Alice, time is running out. Let's split it 60/40 and call it a day.",Bob,8,
,,60/40? You think you can just dictate the terms now that time is running out? I'm not going to accept an offer that's still heavily skewed in your favor.,Alice,8,reject
550000.0,450000.0,"Bob, you're running out of time. I'm willing to give you a slightly better deal, but I'm not going to give you the majority share. Take it or leave it!",Alice,9,
,,,Bob,9,accept
