message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this fantastic product. Given its value and potential, I'm asking for $14,000. I believe it's a fair price considering the benefits it will bring you.",14000.0,Alice,1,,
,,Bob,1,RejectOffer,12000.0
"I appreciate your flexibility, but I'm still a bit short on budget. I can offer $11,500 for the product.",11500.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I understand your budget constraints, but $11,500 is significantly lower than what I had in mind.  How about we meet in the middle at $13,000? I'm confident you'll see a great return on this investment.",13000.0,Alice,3,,
,,Bob,3,RejectOffer,12000.0
"I appreciate your willingness to compromise, but I'm still a bit short on budget. I can offer $11,000 for the product.",11000.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I'm sensing some hesitation on your end.  While I aim to be fair, I also know the true value of this product.  Let's make this work - $12,250, and we have a deal.",12250.0,Alice,5,,
,,Bob,5,RejectOffer,11500.0
"I'm not willing to go above $11,000, Alice. I appreciate your flexibility, but I really need to stay within my budget. Can you meet me at $11,000?",11000.0,Bob,6,,
,,Alice,6,AcceptOffer,
