alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, I'll take 60%",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I'm feeling generous, but let's not waste any more time. This is a good deal!",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I'll compromise, but I still think I deserve more",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Alice, let's be realistic. We're losing money with every round.  This is fair and we both win.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I'm willing to meet in the middle, but I'm not going below 56%",Alice,5,
,,,Bob,5,accept
