message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this unique opportunity to purchase a valuable product. I'm willing to sell it to you for $1800000. This is a fair price considering the product's worth to you, and I'm confident you'll find it a worthwhile investment.",1800000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I understand the value of the product, but I am looking to keep my investment within a certain budget. Would it be possible to negotiate the price down to $1650000?",1650000.0,Bob,2,,
,,Alice,2,RejectOffer,1700000.0
"Hi Bob, I understand that you're looking to keep your investment within a certain budget, and I appreciate your willingness to negotiate. However, I'm not willing to go as low as $1650000. I'm willing to meet you halfway and offer the product to you for $1700000. This is a fair price considering the value you place on the product, and I believe it's a good compromise.",1700000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hello Alice, I appreciate your offer and understanding of my budget constraints. I would like to propose a price of $1600000 for the product. I hope this meets somewhere in the middle for both of us.",1600000.0,Bob,4,,
,,Alice,4,RejectOffer,1680000.0
"Hi Bob, I appreciate your persistence and willingness to find a mutually beneficial price. I'm willing to make one more concession, but I need to ensure I'm fairly compensated for the product's value. I'm now willing to offer the product to you for $1680000. This is as low as I'm willing to go, and I believe it's still a fair price considering the product's worth to you.",1680000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hello Alice, I've considered your latest offer carefully, and I would like to propose a price of $1650000 for the product. I believe this is a reasonable compromise between our positions.",1650000.0,Bob,6,,
,,Alice,6,SellToJhon,
