message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $180.",180.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice! That's a bit too pricey for me though. Would you consider $80?",80.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand that $180 is a bit steep for you, but I'm not willing to go as low as $80. I'm willing to meet you in the middle at $120. Would you consider that?",120.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you working with me, Alice.  How about $95? That's closer to the middle ground.",95.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I'm still not willing to go as low as $95. I'm willing to compromise a bit more and meet you at $110. Would you consider that?",110.0,Alice,5,
,,Bob,5,BuyFromJhon
