message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $1800000. It's a fantastic opportunity for you, and I believe this price reflects its true value. Let me know what you think.",1800000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I appreciate the value you place on the product. However, given my budget constraints, I am unable to meet the price of $1800000. I would like to propose a counteroffer of $1600000. I hope this aligns better with your expectations.",1600000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your budget constraints. However,  $1600000 doesn't quite reflect the product's true worth. I'm willing to come down to $1700000 as a compromise.  This is a fair price that allows both of us to benefit from the deal. Let's make this happen.",1700000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. Considering the product's features and my budget, I would like to propose a counteroffer of $1650000. I hope this offers a fair compromise.",1650000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, we're getting closer!  I value your interest in the product and I'm willing to go down to $1675000.  This is a very fair offer given the product's unique features.  Let's finalize this deal now.",1675000.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for adjusting your offer, Alice. I appreciate your flexibility. Based on my assessment and considering our previous discussions, I would like to propose a counteroffer of $1660000. I believe this price reflects a fair compromise for both of us.",1660000.0,Bob,6,
,,Alice,6,AcceptOffer
