alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,Let's split it 50/50 to start. Your turn!,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"You're starting high, I'll try to negotiate from here!",Bob,2,
,,,Alice,2,reject
420000.0,580000.0,"You're trying to negotiate, but I'm not giving up yet! I'll meet you in the middle, but I'm not going to give you the better deal.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're not willing to give up, I'm not willing to give in. Let's try to find a middle ground!",Bob,4,
,,,Alice,4,reject
480000.0,520000.0,"I'm starting to think you're not serious about finding a middle ground. I'll give you a slightly better deal, but I'm not going to give up yet.",Alice,5,
,,,Bob,5,reject
475000.0,525000.0,"I'm starting to think you're not serious about finding a deal. I'll give you a slight edge, but I'm not giving up yet!",Bob,6,
,,,Alice,6,reject
495000.0,505000.0,"I'm not impressed with your previous offer. I'll give you a slightly better deal, but I'm not going to give up my edge.",Alice,7,
,,,Bob,7,accept
