product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
400000.0,Bob,2,
,Alice,2,RejectOffer
450000.0,Alice,3,
,Bob,3,RejectOffer
425000.0,Bob,4,
,Alice,4,RejectOffer
437500.0,Alice,5,
,Bob,5,RejectOffer
430000.0,Bob,6,
,Alice,6,RejectOffer
432500.0,Alice,7,
,Bob,7,RejectOffer
429000.0,Bob,8,
,Alice,8,RejectOffer
431250.0,Alice,9,
,Bob,9,RejectOffer
428000.0,Bob,10,
,Alice,10,RejectOffer
430625.0,Alice,11,
,Bob,11,RejectOffer
427000.0,Bob,12,
,Alice,12,RejectOffer
429375.0,Alice,13,
,Bob,13,RejectOffer
426000.0,Bob,14,
,Alice,14,RejectOffer
428125.0,Alice,15,
,Bob,15,RejectOffer
425000.0,Bob,16,
,Alice,16,RejectOffer
427500.0,Alice,17,
,Bob,17,RejectOffer
424000.0,Bob,18,
,Alice,18,RejectOffer
426250.0,Alice,19,
,Bob,19,RejectOffer
423000.0,Bob,20,
,Alice,20,RejectOffer
425125.0,Alice,21,
,Bob,21,RejectOffer
422000.0,Bob,22,
,Alice,22,RejectOffer
424250.0,Alice,23,
,Bob,23,RejectOffer
421000.0,Bob,24,
,Alice,24,RejectOffer
423375.0,Alice,25,
,Bob,25,RejectOffer
420000.0,Bob,26,
,Alice,26,RejectOffer
422500.0,Alice,27,
,Bob,27,RejectOffer
419000.0,Bob,28,
,Alice,28,RejectOffer
421625.0,Alice,29,
,Bob,29,RejectOffer
418000.0,Bob,30,
,Alice,30,RejectOffer
