message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm selling this great product and I think you'd really appreciate it.  I'm asking for $110 for it.  Let me know what you think!",110.0,Alice,1,,
,,Bob,1,RejectOffer,90.0
"I'm really interested in the product, but I was thinking more along the lines of $90. Would you be willing to sell it to me for that price?",90.0,Bob,2,,
,,Alice,2,RejectOffer,
"Hey Bob, I appreciate you showing interest! While $90 is a bit lower than I hoped, I'm willing to come down to $100. This is still a fair price for both of us. What do you think?",100.0,Alice,3,,
,,Bob,3,RejectOffer,95.0
"I appreciate you coming down to $100, but I'm still a bit short on budget. Would you be willing to meet me at $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I understand your budget constraints, but unfortunately, $95 is still too low for me.  I'm willing to meet you halfway at $97.50. It's a small compromise, but I'm really hoping we can reach an agreement.  What do you think?",97.5,Alice,5,,
,,Bob,5,RejectOffer,92.5
"I appreciate your willingness to meet me halfway, but I'm still trying to get as close to my target price as possible. Would you be willing to meet me at $92.50?",92.5,Bob,6,,
,,Alice,6,SellToJhon,
