alice_gain,bob_gain,message,player,round,decision
5500.0,4500.0,Let's split fairly!,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,50/50 is the fairest!,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Counteroffer, slightly in my favor",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,Meet me in the middle of our previous offers,Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Getting impatient, come on!",Alice,5,
,,,Bob,5,reject
4600.0,5400.0,"Increasing my share, inflation hurts me more!",Bob,6,
,,,Alice,6,reject
6200.0,3800.0,"Inflation is bad for both, let's settle",Alice,7,
,,,Bob,7,reject
4400.0,5600.0,I need more to offset inflation losses,Bob,8,
,,,Alice,8,accept
