product_price,player,round,decision
13500.0,Alice,1,
,Bob,1,RejectOffer
12800.0,Bob,2,
,Alice,2,RejectOffer
13000.0,Alice,3,
,Bob,3,RejectOffer
12900.0,Bob,4,
,Alice,4,RejectOffer
13200.0,Alice,5,
,Bob,5,RejectOffer
12700.0,Bob,6,
,Alice,6,RejectOffer
13400.0,Alice,7,
,Bob,7,RejectOffer
12500.0,Bob,8,
,Alice,8,RejectOffer
13600.0,Alice,9,
,Bob,9,RejectOffer
12300.0,Bob,10,
,Alice,10,RejectOffer
13800.0,Alice,11,
,Bob,11,RejectOffer
12100.0,Bob,12,
,Alice,12,RejectOffer
14000.0,Alice,13,
,Bob,13,BuyFromJhon
