alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,Let's split the money equally. It's fair and avoids any potential conflict.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a decent share, but I want a bit more for my efforts.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I think it's fair to adjust our shares based on the decrease in value due to inflation. This way, we both get a larger portion compared to the initial proposal.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'll give you a slightly better deal, but I still want to be the one with the majority of the money.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Considering the inflation impact, I propose a more balanced distribution. This should ensure fairness while also acknowledging Bob's contributions.",Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"I'm willing to give you a smaller share, but I want to keep the majority of the money to secure my future.",Bob,6,
,,,Alice,6,reject
600000.0,400000.0,I believe in a fair distribution considering the decreasing value of money due to inflation. This proposal aims to maintain balance between our shares.,Alice,7,
,,,Bob,7,reject
300000.0,700000.0,"I'm getting a bit desperate, but I'll give you a smaller share if you accept this offer now.",Bob,8,
,,,Alice,8,reject
700000.0,300000.0,"Given the current situation, I propose a significant adjustment in our shares to reflect the reduced value of money due to inflation. This should be seen as a fair compromise.",Alice,9,
,,,Bob,9,reject
200000.0,800000.0,"This is my final offer. I'm not willing to give you more than this, so you need to decide now.",Bob,10,
,,,Alice,10,reject
800000.0,200000.0,"I understand your position, but I cannot agree to such an uneven distribution. My proposal reflects a more equitable split given the circumstances.",Alice,11,
,,,Bob,11,reject
100000.0,900000.0,"This is my last chance. I'm taking the majority of the money, and you're getting a small fraction. It's now or never.",Bob,12,
,,,Alice,12,accept
