alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split the money fairly, 50/50.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be realistic, Alice. I'll take a bit more, but you'll still get a good chunk considering the inflation.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, but I need more than 40%. Let's try 55/45.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Alice, the clock is ticking and the value is diminishing. This is my final offer. Take it or leave it.",Bob,4,
,,,Alice,4,reject
40.0,60.0,"I'm willing to go lower to avoid losing everything, but I can't accept less than 40%.",Alice,5,
,,,Bob,5,accept
