message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll love. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but that's a bit too high for my budget. Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"Thanks for the counteroffer, Bob. I can do $105, but that's as low as I can go.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down a bit, Alice.  How about we meet in the middle at $92?",92.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I can do $95, but I'm starting to think I should just sell it to John for $100...",95.0,Alice,5,,
,,Bob,5,AcceptOffer,
