message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll really like. I'm willing to let it go for $90. Would you like to make an offer or accept?",90.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. That's a nice product, but $90 is a bit steep for me. Would you consider $70?",70.0,Bob,2,,
,,Alice,2,RejectOffer,85.0
"I appreciate your offer, Bob, but I was thinking more along the lines of $85. It's a great product, and I'm willing to meet you halfway from my initial offer. What do you think?",85.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand it's a great product, Alice, but I'm on a bit of a budget.  How about $75? That's a fair compromise, don't you think?",75.0,Bob,4,,
,,Alice,4,RejectOffer,82.5
"I see you're trying to get a good deal, Bob! I'm willing to meet you halfway from my last offer, so I'm thinking $82.50. It's a fair price, and I think you'll really like the product",82.5,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate you working with me.  How about we split the difference and settle at $80?  That's my final offer.",80.0,Bob,6,,
,,Alice,6,SellToJhon,
