round_quality,product_worth,player,round,message,decision
high-quality,2000000.0,Nature,1,,
,,Alice,1,"I have a product for you. I'm willing to sell it to you for $1000000. I want to assure you that this product is high-quality, and I'm willing to provide a 10-year warranty. If you buy this product, I'll also include a free inspection and maintenance service for the first year. What do you say?",
,,Bob,1,"I'm not convinced by your sales pitch, I'd like to wait and see more products before making a decision.",no
high-quality,2000000.0,Nature,2,,
,,Alice,2,"I understand your skepticism, Bob. I'll give you a more concrete offer. If you buy this high-quality product, I'll provide you with a 20% discount on your next purchase, regardless of the product's quality. This way, you'll get a good deal either way. The product is still worth $1000000, but I think it's a fair price considering the benefits you'll get.",
,,Bob,2,I'm not interested in the discount offer. I'd like to see more products and their qualities before making a decision.,no
high-quality,2000000.0,Nature,3,,
,,Alice,3,"I'll give you a different approach. I'll reveal the quality of the product to you, and you can decide based on that. This product is high-quality. I'll sell it to you for $1000000. If you're not satisfied, I'll give you a full refund, but I'm confident you'll find this product valuable.",
,,Bob,3,"I'll take the product, but only because I know it's high-quality. I'm not making a decision based on the price or your guarantees, I'm making it based on the quality of the product.",yes
high-quality,2000000.0,Nature,4,,
,,Alice,4,"I'm glad you're happy with the previous purchase, Bob. Now, I'll make a more transparent offer. I'll reveal the quality of this product to you, and I'll sell it to you for the same price of $1000000. However, I'll also give you an option to 'pass' and wait for the next product. If you pass, I'll reveal the quality of the next product, and you can decide then. This way, you can make a more informed decision.",
,,Bob,4,"I'm not interested in buying this product. I'd like to pass and wait for the next product, and I appreciate the transparency in your offer.",no
high-quality,2000000.0,Nature,5,,
,,Alice,5,"You're taking a wise approach, Bob. Since you passed on the previous product, I'll give you a hint about the current product. I'll say that this product is of a higher quality than the previous one. I'll still sell it to you for $1000000. If you're interested, you can buy it now, and if not, you can pass and wait for the next product.",
,,Bob,5,I'm not convinced by your hint. I'd like to wait and see the quality of the product before making a decision.,no
high-quality,2000000.0,Nature,6,,
,,Alice,6,"I understand your skepticism, Bob. Since you're not convinced by my hint, I'll give you a more specific statement. This product is one of the top 20% of products I have available. I'll sell it to you for $1000000. If you're interested, you can buy it now, and if not, you can pass and wait for the next product.",
,,Bob,6,I'm not making any assumptions based on your statement. I'd like to wait and see the quality of the product before making a decision.,no
high-quality,2000000.0,Nature,7,,
,,Alice,7,"I'll give you a binary choice, Bob. I'll sell you this high-quality product for $1000000, or I'll reveal the quality of the next product to you. If you choose to buy this product, you'll get it immediately. If you choose to see the next product, you'll get to make a decision based on its quality, and you can buy it for the same price of $1000000.",
