message,product_price,player,round,decision
"Hi Bob, I'm selling a product that I think you'll find valuable. I'm offering it to you for $130.",130.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $120. Would you be willing to meet me at that price?",120.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest, Bob.  While $120 is a bit too low for me, I'm willing to come down to $125. I think that's a fair price considering the value you'll get from it.",125.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still interested in the product, but I was thinking more along the lines of $115. Would you be willing to meet me at that price?",115.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see you're serious about this product.  How about we split the difference and settle at $120? It's my final offer.",120.0,Alice,5,
,,Bob,5,RejectOffer
"I'm still interested in the product, but I was thinking more along the lines of $110. Would you be willing to meet me at that price?",110.0,Bob,6,
,,Alice,6,AcceptOffer
