alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be reasonable, I'll take a bit more",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,I think a fair 50/50 split is the best way to go.,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I'll compromise, but still need a bit more",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,Let's split the difference from the last round. This seems fair.,Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"Getting closer, meet me in the middle of our last offers",Alice,5,
,,,Bob,5,reject
4700.0,5300.0,"We're running out of time, I'm moving closer to your offer again.",Bob,6,
,,,Alice,6,reject
5600.0,4400.0,"Come on, we're close, let's settle",Alice,7,
,,,Bob,7,reject
4500.0,5500.0,This is my final offer. Take it or leave it - we both lose if we don't agree now.,Bob,8,
,,,Alice,8,accept
