message,product_price,player,round,decision,counteroffer
I'd like to offer you the product for $140,140.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but I think we can do better. How about $130 for the product?",130.0,Bob,2,,
,,Alice,2,RejectOffer,145.0
"I can do $135, but that's as low as I'm willing to go",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, but my budget is limited. Could you consider $132 for the product?",132.0,Bob,4,,
,,Alice,4,RejectOffer,137.5
"I'm not willing to go that low, but I can meet you in the middle at $135 was my last offer, I'm not budging from that",135.0,Alice,5,,
,,Bob,5,BuyFromJhon,
