alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,Let's split the money equally. It's fair and simple.,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly better deal this time, but I think I deserve more",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,I'm willing to give you more this time. Let's try for a 60-40 split.,Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'll give you a slightly better deal, but I'm still not willing to give up too much",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,I think we should aim for an equal split. Let's try for 55-45 this time.,Alice,5,
,,,Bob,5,reject
4800.0,5200.0,"I'm willing to compromise, but I think I deserve a bit more",Bob,6,
,,,Alice,6,reject
5200.0,4800.0,Let's go for a 52-48 split this time. It's a fair compromise.,Alice,7,
,,,Bob,7,reject
5000.0,5000.0,"I'm getting close to accepting, but I want to make sure I get a slightly better deal",Bob,8,
,,,Alice,8,accept
