message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this fantastic product. Given its immense value and potential, I'm asking for $2,300,000. This is a unique opportunity to acquire something truly special.",2300000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, I appreciate your offer, but $2,300,000 is significantly higher than my budget.  I'm willing to pay $1,500,000 for this product.  Let's see if we can come to an agreement.",1500000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your position, but my initial offer reflects the true value of this product. Let's meet halfway – I can go down to $1,900,000. This is a significant price reduction, and I believe it's a fair offer.",1900000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down on the price, but $1,900,000 is still a bit too high for me. Let's split the difference - I'm willing to offer $1,700,000. This is a fair price for both of us.",1700000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. I'm willing to come down a bit further to $1,825,000. This is my final offer, as I believe it represents a very fair price for a product of this caliber.",1825000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm happy to see we're getting closer. I'm sticking with my previous offer of $1,700,000. This is the best I can do. If you're serious about selling, let's make this deal happen.",1700000.0,Bob,6,
,,Alice,6,AcceptOffer
