product_price,player,round,decision
150.0,Alice,1,
,Bob,1,RejectOffer
130.0,Bob,2,
,Alice,2,RejectOffer
140.0,Alice,3,
,Bob,3,RejectOffer
135.0,Bob,4,
,Alice,4,RejectOffer
138.0,Alice,5,
,Bob,5,RejectOffer
136.0,Bob,6,
,Alice,6,RejectOffer
137.0,Alice,7,
,Bob,7,RejectOffer
136.5,Bob,8,
,Alice,8,RejectOffer
136.75,Alice,9,
,Bob,9,RejectOffer
136.6,Bob,10,
,Alice,10,RejectOffer
136.65,Alice,11,
,Bob,11,RejectOffer
136.625,Bob,12,
,Alice,12,RejectOffer
136.63,Alice,13,
,Bob,13,RejectOffer
136.62,Bob,14,
,Alice,14,SellToJhon
