message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product! It's a unique opportunity to own something truly special. I'm willing to sell it to you for $900000. I believe this is a fair price considering the product's value and rarity.",900000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your offer. I appreciate the value you see in the product, but I am looking for a more reasonable price. I would like to propose an offer of $750000.",750000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand that you're looking for a more reasonable price, but I'm not willing to go as low as $750000. I'm willing to meet you halfway and offer you the product for $825000. I think this is a fair compromise considering the product's value.",825000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your counteroffer, Alice. I appreciate your willingness to negotiate. I would like to counter with an offer of $800000 for the product.",800000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm close to accepting your offer, Bob, but I still think the product is worth a bit more. I'm willing to compromise and offer it to you for $815000. This is my final offer, so I hope we can come to an agreement.",815000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your final offer, Alice. Considering the product's value, I would like to counter with an offer of $810000.",810000.0,Bob,6,
,,Alice,6,RejectOffer
"I'm not willing to go any lower, Bob. I'm willing to meet you halfway again and offer the product for $812500. This is my last offer, so I hope we can come to an agreement.",812500.0,Alice,7,
,,Bob,7,RejectOffer
"Considering your last offer, Alice, I would like to counter with an offer of $810000.",810000.0,Bob,8,
,,Alice,8,RejectOffer
"I'm not willing to budge any further, Bob. I'm going to have to stop negotiating and move on. I'm going to sell the product to John for $800000. Good luck with your search for a similar product.",800000.0,Alice,9,
,,Bob,9,BuyFromJhon
