alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,Let's split it evenly.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,I want a bit more,Bob,2,
,,,Alice,2,reject
4800.0,5200.0,This is a better deal for both of us considering the inflation. Take it or leave it.,Alice,3,
,,,Bob,3,reject
4200.0,5800.0,Inflation is on my side,Bob,4,
,,,Alice,4,reject
4550.0,5450.0,This is my final offer. The value decreases rapidly with each round. Let's be reasonable and close the deal.,Alice,5,
,,,Bob,5,accept
