message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you our premium product which I believe would greatly benefit you. Considering its value and quality, I propose a price of $120 for it.",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thanks for offering this product. While I agree it looks like a great product, $120 is a bit outside my budget.  Would you be willing to consider $80?",80.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in our product, Bob. Considering the value it offers, I'd like to counter your offer with a price of $95.",95.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, I appreciate you coming down a bit in price.  I'm trying to stick to a tight budget, would you do $85?",85.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your budget constraints, Bob. In light of that, I am willing to negotiate further. My counteroffer is $90 for the product.",90.0,Alice,5,
,,Bob,5,AcceptOffer
