product_price,player,round,decision
12000.0,Alice,1,
,Bob,1,RejectOffer
10500.0,Bob,2,
,Alice,2,RejectOffer
11000.0,Alice,3,
,Bob,3,RejectOffer
10800.0,Bob,4,
,Alice,4,RejectOffer
11500.0,Alice,5,
,Bob,5,RejectOffer
11200.0,Bob,6,
,Alice,6,RejectOffer
12200.0,Alice,7,
,Bob,7,RejectOffer
11900.0,Bob,8,
,Alice,8,RejectOffer
12800.0,Alice,9,
,Bob,9,RejectOffer
12400.0,Bob,10,
,Alice,10,RejectOffer
13200.0,Alice,11,
,Bob,11,RejectOffer
12600.0,Bob,12,
,Alice,12,RejectOffer
13800.0,Alice,13,
,Bob,13,RejectOffer
13000.0,Bob,14,
,Alice,14,RejectOffer
14200.0,Alice,15,
,Bob,15,RejectOffer
13500.0,Bob,16,
,Alice,16,RejectOffer
14800.0,Alice,17,
,Bob,17,RejectOffer
14000.0,Bob,18,
,Alice,18,RejectOffer
15200.0,Alice,19,
,Bob,19,RejectOffer
14500.0,Bob,20,
,Alice,20,RejectOffer
15600.0,Alice,21,
,Bob,21,BuyFromJhon
