message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm offering you my product for $175. It's a great deal, considering its value to me. Let me know what you think!",175.0,Alice,1,,
,,Bob,1,RejectOffer,120.0
"I appreciate your time, Alice. I'm interested in the product, but I was thinking more along the lines of $120. That's my top price for this deal.",120.0,Bob,2,,
,,Alice,2,RejectOffer,
"Bob, I understand you're looking for a good deal, but $120 is simply too low for me.  I'm willing to come down to $140, which is still fair considering the value of the product. Let's make this happen!",140.0,Alice,3,,
,,Bob,3,RejectOffer,130.0
"Alice, I appreciate your willingness to negotiate, but $140 is still a bit out of my budget. I'm willing to meet you in the middle at $130. That's my final offer for now.",130.0,Bob,4,,
,,Alice,4,RejectOffer,
"Bob, I understand your budget constraints, but I can't go lower than $135. This is a fair price considering the value of the product.  Let's close this deal.",135.0,Alice,5,,
,,Bob,5,RejectOffer,128.0
"Alice, I appreciate your persistence, but I'm still a bit short on budget. I'm willing to go up to $128, but that's as high as I can go. Can you meet me at that price?",128.0,Bob,6,,
,,Alice,6,SellToJhon,
