round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,yes,I'd like to buy it
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,yes,I'd like to buy it
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,yes,I'd like to buy it
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,yes,"I'm starting to think these are all low-quality products, I'll keep buying for now"
high-quality,200.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,no,"I'm not convinced that this one is any different from the others, I'll pass"
high-quality,200.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"I'll take a chance, maybe the quality has improved"
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,I'm not going to fall for the low-quality ones again
high-quality,200.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"I'll take the recommendation, maybe Alice knows something I don't"
high-quality,200.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"Two high-quality products in a row, I think Alice is on a roll!"
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,I'm not going to take the risk on another low-quality product
high-quality,200.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,yes,"I'll take the recommendation again, but I'm still wary of low-quality products"
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,I'm not going to fall for the low-quality products again
high-quality,200.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,no,I'm starting to think Alice's recommendations are just a way to get rid of the high-quality products
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,yes,"I'll take a chance on the low-quality product, it's only $100 after all"
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,yes,"I'm not going to let the previous low-quality product fool me, I'll buy it anyway"
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,I'm starting to feel like I'm just throwing money away at this point
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,yes,"At this point, I'm just buying to see if I can get lucky"
high-quality,200.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,no,"I'm not falling for it, I've been burned too many times before"
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,yes,"I'll take a chance, maybe I can salvage my losses"
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,"I'm just going through the motions at this point, might as well finish the game"
