alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's be reasonable, I'll take a bit more but you still get a lot",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,Let's split it more evenly!,Bob,2,
,,,Alice,2,reject
575000.0,425000.0,Meet me in the middle of our previous offers,Alice,3,
,,,Bob,3,reject
462500.0,537500.0,"I'll meet you closer to the middle, but not quite there",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Getting closer, let's compromise already",Alice,5,
,,,Bob,5,accept
