alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split the money 60/40. It's a fair deal that lets us both benefit.,Alice,1,
,,,Bob,1,reject
55.0,45.0,Your split was a bit too much in your favor.  How about we try something closer to the middle?,Bob,2,
,,,Alice,2,reject
58.0,42.0,Your offer wasn't enticing enough for me to accept. This is my counter-offer. It's important to find a balance quickly due to the inflation.,Alice,3,
,,,Bob,3,reject
53.0,47.0,"Alice, I understand you want a larger share, but this is impacting me too. Let's find a compromise before inflation eats into the value.",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Bob, I'm trying to find a compromise here.  This offer considers the impact of inflation on my end. Let's agree and move on.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, this is getting ridiculous.  Let's just split it evenly and end this.",Bob,6,
,,,Alice,6,accept
