message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you a chance to purchase this fantastic product.  Given its value and potential, I'm initially offering it at $1,150,000. I believe this is a fair starting point for us to begin negotiations.",1150000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $1,000,000. I'm willing to make a serious offer, but I need to be within my budget.",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest and offer. I'm confident that this product will exceed your expectations in terms of value. While I'm aiming for a higher price point, I'm willing to meet you halfway. How about $1,075,000?",1075000.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still interested in the product, but I need to be mindful of my budget. I'm willing to offer $950,000, but that's as low as I can go.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your budgetary constraints, but $950,000 is significantly below my bottom line for this product.  It truly holds immense value.  To make this work, I can adjust my price to $1,050,000. This is my final offer.",1050000.0,Alice,5,
,,Bob,5,RejectOffer
"I understand the value of the product, but I really need to be within my budget. I'm willing to meet you halfway from my previous offer, so I'll offer $980,000.",980000.0,Bob,6,
,,Alice,6,SellToJhon
