message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you an exclusive opportunity to purchase this incredible product. It's a one-of-a-kind item that I'm sure you'll love. I'm willing to let it go for $2000000. What do you think?",2000000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm very interested in the product, but $2000000 is a bit out of my budget. I'm willing to pay $1500000 for it. Can you meet me at this price?",1500000.0,Bob,2,,
,,Alice,2,RejectOffer,1800000.0
"I appreciate your interest in the product, Bob. I can see you're serious about it. However, I was thinking more along the lines of $1800000. It's a great deal, considering the product's value and uniqueness. What do you think?",1800000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your flexibility, Alice, but $1800000 is still a bit above my budget. I'm willing to pay $1600000 for the product. Can you meet me at this price?",1600000.0,Bob,4,,
,,Alice,4,RejectOffer,1750000.0
"I understand you're looking to make a deal, Bob. I'm willing to meet you halfway, but I need to make a profit. I can do $1750000. It's a fair price, considering the product's value and what I'm willing to part with it for. What do you think?",1750000.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to meet me halfway, Alice. However, $1750000 is still a bit too high for me. I'm willing to pay $1650000 for the product. Can you meet me at this price?",1650000.0,Bob,6,,
,,Alice,6,RejectOffer,1700000.0
"I'm starting to think we're getting close to a deal, Bob. I can see you're serious about the product. I'm willing to make one last concession. I can do $1700000. It's my final offer, but I think it's a great price considering the product's value. What do you think?",1700000.0,Alice,7,,
,,Bob,7,BuyFromJhon,
