product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
420000.0,Bob,2,
,Alice,2,RejectOffer
450000.0,Alice,3,
,Bob,3,RejectOffer
425000.0,Bob,4,
,Alice,4,RejectOffer
460000.0,Alice,5,
,Bob,5,RejectOffer
435000.0,Bob,6,
,Alice,6,RejectOffer
470000.0,Alice,7,
,Bob,7,RejectOffer
440000.0,Bob,8,
,Alice,8,RejectOffer
480000.0,Alice,9,
,Bob,9,RejectOffer
445000.0,Bob,10,
,Alice,10,RejectOffer
490000.0,Alice,11,
,Bob,11,RejectOffer
450000.0,Bob,12,
,Alice,12,RejectOffer
500000.0,Alice,13,
,Bob,13,RejectOffer
450000.0,Bob,14,
,Alice,14,RejectOffer
510000.0,Alice,15,
,Bob,15,BuyFromJhon
