alice_gain,bob_gain,message,player,round,decision
650000.0,350000.0,"Let's be reasonable, Bob. This offer ensures we both benefit from this deal.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Let's be fair, Alice. This offer accounts for the time-value of money.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Bob, my friend, time is running out! This offer is a good compromise. Let's not risk losing it all.",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"The clock is ticking, Alice. This is my final offer.",Bob,4,
,,,Alice,4,reject
475000.0,525000.0,"Bob, this is cutting it close!  I'm taking a hit here, but let's be practical and end this.",Alice,5,
,,,Bob,5,accept
