message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product for a competitive price. I think you'll really love it!",160.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $130. Would you be willing to meet me at that price?",130.0,Bob,2,,
,,Alice,2,RejectOffer,145.0
"I appreciate your interest in the product, Bob. I can do a bit better than that, but I need to make a profit. How about $142?",142.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm getting close, but I was thinking more along the lines of $137.50. Would you be willing to meet me at that price?",137.5,Bob,4,,
,,Alice,4,RejectOffer,140.0
"I can see we're getting close to a deal, Bob. I can do $139.50, but that's as low as I can go. It's a great product, and I think you'll really enjoy it!",139.5,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, Alice, but I'm still a bit shy of your last offer. Would you be willing to meet me at $135?",135.0,Bob,6,,
,,Alice,6,RejectOffer,138.0
"I'm not willing to go much lower, Bob. I can do $136.50, and that's as low as I'm comfortable going. Let me know if that works for you.",136.5,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your flexibility, Alice, but I'm still trying to stay within my budget. Would you be willing to meet me at $134?",134.0,Bob,8,,
,,Alice,8,SellToJhon,
