message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product for a special price of $180. I think you'll really love it!",180.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice, but that price is a bit too high for me. Would you consider $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the counteroffer, Bob! I'm willing to meet you halfway. How about we try $140? It's a great price for this amazing product, and I think you'll really enjoy it!",140.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you coming down, Alice.  How about we settle at $110? That's a fair price.",110.0,Bob,4,
,,Alice,4,RejectOffer
"I'm not quite ready to give up on this deal, Bob! I'm willing to come down a bit more. How about we try $130? It's still a great price for this amazing product, and I think you'll really love it!",130.0,Alice,5,
,,Bob,5,BuyFromJhon
