message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product. I think you'll really love it! I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $60. Would you be willing to meet me halfway?",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand you're looking to save some money, Bob. I can do $90, but I'm not sure I can go any lower than that. It's a great product, and I think it's worth every penny!",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to negotiate, Alice. However, I'm still a bit above my budget. Would you be willing to meet me at $70?",70.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I can see you're really interested in the product, Bob. I'm willing to meet you halfway between $70 and $90, so I'll offer it to you for $80. This is my final compromise, but I think you'll really love the product at this price.",80.0,Alice,5,,
,,Bob,5,AcceptOffer,
