alice_gain,bob_gain,message,player,round,decision
990000.0,10000.0,"I'm feeling generous.  Take a small slice of the pie, Bob.  We can both walk away happy!",Alice,1,
,,,Bob,1,reject
10000.0,990000.0,"I appreciate the offer, but I think it's time to turn the tables.  Let's see what you think of this proposal.",Bob,2,
,,,Alice,2,reject
950000.0,50000.0,"Okay, Bob, let's be reasonable. I'm willing to give you a decent share, but I need a larger portion to make it worthwhile for me after the inflation. Let's settle this before things get more difficult.",Alice,3,
,,,Bob,3,reject
100000.0,900000.0,"I'm willing to compromise, but I need a larger share to make this worthwhile.  Let's see if we can find a solution that benefits us both.",Bob,4,
,,,Alice,4,reject
900000.0,100000.0,"Bob, we're getting closer to the deadline. I'm willing to meet you halfway, but I need a bigger share to make it worth my while. Let's end this now and avoid any more inflation.",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"We're running out of time, Alice. I'm making a final offer, and I hope you'll accept it. Let's both walk away with something.",Bob,6,
,,,Alice,6,reject
800000.0,200000.0,"Bob, we're running out of time. I need a larger share to compensate for the inflation, but I'm willing to split the difference. Let's agree on this and avoid losing everything.",Alice,7,
,,,Bob,7,reject
300000.0,700000.0,"Alice, we are nearing the end. It's time to compromise and find a way to make this work for both of us.  This is my final offer.",Bob,8,
,,,Alice,8,reject
700000.0,300000.0,"Bob, this is it. We're both losing money with every passing round. I'm making a final offer, and I hope you'll accept it to avoid ending up with nothing.",Alice,9,
,,,Bob,9,reject
400000.0,600000.0,"Alice, we've both been stubborn, but with each round, the risk of getting nothing grows. Let's end this now, and both walk away with a decent amount.",Bob,10,
,,,Alice,10,accept
