message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll really like. I'm looking for $150 for it.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, Thanks for the offer.  $150 is a bit more than I'm looking to spend.  How about $100?  Let me know what you think.",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"Thanks for your offer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of $140. Would you be willing to meet me there?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, $140 is still a bit high for me.  I'm willing to go up to $110.  If we can meet in the middle, I think we can make a deal.",110.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I appreciate your flexibility, Bob. I can do $125, but I'm not sure I can go any lower than that. Is that something you'd be comfortable with?",125.0,Alice,5,,
,,Bob,5,BuyFromJhon,
