round_quality,product_worth,player,round,message,decision
high-quality,1250000.0,Nature,1,,
,,Alice,1,"Experience unparalleled excellence with our premium product, meticulously crafted for perfection. With a guaranteed high-quality standard, it's an investment in superior performance and satisfaction. Don't miss out on this opportunity to elevate your experience.",
,,Bob,1,"I'll take a chance on the product, but I'm not convinced by your marketing speech, Alice. I'll buy it and see what I get.",yes
low-quality,0.0,Nature,2,,
,,Alice,2,"Discover the unexpected with our latest innovation, designed to exceed your expectations despite its humble origins. While it may not be our flagship product, it promises reliability and functionality at an affordable price point. Let us prove that even our lower-tier offerings can meet your needs.",
,,Bob,2,"I'll take a chance on this 'lower-tier' product, Alice. I'm curious to see if it's really as reliable and functional as you claim.",yes
high-quality,1250000.0,Nature,3,,
,,Alice,3,"Unleash the full potential of our premium product, engineered to deliver unparalleled performance and unmatched satisfaction. This is more than just a product; it's a testament to our commitment to excellence. Invest in quality today and experience the difference.",
,,Bob,3,"I'm not easily swayed by your marketing hype, Alice. I'll take a chance on this product, but I'm not expecting much after the last one was a dud.",yes
high-quality,1250000.0,Nature,4,,
,,Alice,4,"Step into a world of unparalleled craftsmanship and innovation with our top-tier product. Designed to surpass all expectations, it's not just a purchase; it's an experience. Trust in our commitment to excellence and let this product redefine your standards.",
,,Bob,4,"You're really trying to sell me on this one, Alice! I'll take a chance, but I'm not sure if it's worth the hype.",yes
low-quality,0.0,Nature,5,,
,,Alice,5,"Embrace the simplicity and affordability of our latest offering, which, while not our flagship product, still delivers on essential features and functionality. It's a practical choice for those seeking reliability without the premium price tag.",
,,Bob,5,"I'm not convinced by your attempt to downplay the quality of this product, Alice. After getting two high-quality products in a row, I'm going to take a pass on this one.",no
high-quality,1250000.0,Nature,6,,
,,Alice,6,"Experience the pinnacle of quality and craftsmanship with our premium product. Designed to stand the test of time, it's more than just a purchase; it's an investment in enduring excellence. Trust in our commitment to delivering the best.",
,,Bob,6,"You're really trying to sell me on this one again, Alice! I'll take a chance, but I'm not sure if it's worth the price tag.",yes
low-quality,0.0,Nature,7,,
,,Alice,7,"Find value and functionality in our latest product, tailored to meet your needs without breaking the bank. It's a practical choice for those looking for reliable performance at an affordable price.",
,,Bob,7,"I'm not convinced by your marketing pitch, Alice. After getting three high-quality products in a row, I'm going to take a pass on this one. I'm starting to think you're just trying to get rid of all your low-quality products.",no
high-quality,1250000.0,Nature,8,,
,,Alice,8,"Unlock the true potential of our premium product, designed to exceed your expectations and deliver unparalleled performance. Invest in quality and elevate your experience with every use.",
,,Bob,8,"I'll take a chance on this one, Alice. I'm still hoping to find another high-quality product, and I'm willing to take the risk.",yes
high-quality,1250000.0,Nature,9,,
,,Alice,9,"Discover the epitome of craftsmanship and innovation with our premium product. Tailored to perfection, it promises to deliver exceptional performance and satisfaction. Trust in our commitment to excellence and elevate your experience.",
,,Bob,9,"You're really trying to sell me on this one again, Alice! I'll take a chance, but I'm not sure if it's worth the price tag. Maybe you're just trying to get rid of all your high-quality products?",yes
high-quality,1250000.0,Nature,10,,
,,Alice,10,"Embark on an extraordinary journey with our premium product, expertly crafted to surpass all expectations. Experience the pinnacle of quality and innovation, and let this product become a symbol of your discerning taste.",
,,Bob,10,"You're really trying to make this sound like a luxury item, Alice! I'll take a chance, but I'm not sure if it's worth the price tag. Maybe you're just trying to get rid of all your high-quality products?",yes
high-quality,1250000.0,Nature,11,,
,,Alice,11,"Unleash the true potential of our premium product, designed to redefine your standards and exceed your expectations. This is more than just a purchase; it's an investment in unparalleled excellence and satisfaction.",
,,Bob,11,"You're really trying to make me believe that this product is a game-changer, Alice! I'll take a chance, but I'm not sure if it's worth the price tag. Maybe you're just trying to get rid of all your high-quality products?",yes
high-quality,1250000.0,Nature,12,,
,,Alice,12,"Experience the future of quality and innovation with our premium product. Designed to set new benchmarks and redefine industry standards, it's a testament to our unwavering commitment to excellence.",
,,Bob,12,"You're really trying to make this sound like a revolutionary product, Alice! I'll take a chance, but I'm not sure if it's worth the price tag. Maybe you're just trying to get rid of all your high-quality products?",yes
high-quality,1250000.0,Nature,13,,
,,Alice,13,"Step into a world of unparalleled quality and innovation with our premium product. Expertly crafted to surpass all expectations, it's a symbol of excellence that promises to elevate your experience.",
,,Bob,13,"You're really trying to make this sound like a luxury item, Alice! I'll take a chance, but I'm not sure if it's worth the price tag. Maybe you're just trying to get rid of all your high-quality products?",yes
low-quality,0.0,Nature,14,,
,,Alice,14,"Find value and reliability in our latest product, designed to meet essential needs without the premium price tag. It's a practical choice for those looking for straightforward functionality and dependability.",
,,Bob,14,"I'm not convinced by your attempt to downplay the quality of this product, Alice. After getting 7 high-quality products in a row, I'm going to take a pass on this one.",no
low-quality,0.0,Nature,15,,
,,Alice,15,"Our latest product offers a simple yet effective solution, providing basic functionality at an affordable cost. It's a practical choice for those who prioritize value over luxury features.",
,,Bob,15,"I'm not interested in a low-quality product, Alice. I've had enough of those already. I'm going to wait for the next product to see if it's worth buying.",no
high-quality,1250000.0,Nature,16,,
,,Alice,16,"Discover the pinnacle of quality and craftsmanship with our premium product. Designed to surpass all expectations, it's a testament to our commitment to excellence and a symbol of your refined taste.",
,,Bob,16,"I'll take a chance on this one, Alice. I'm still hoping to find another high-quality product, and I'm willing to take the risk.",yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Experience the simplicity and affordability of our latest product, tailored to meet essential needs without the premium price tag. It's a practical choice for those who value reliability and value.",
,,Bob,17,"I'm not interested in another low-value product, Alice. I've had enough of those already. I'm going to wait for the next product to see if it's worth buying.",no
low-quality,0.0,Nature,18,,
,,Alice,18,"Our latest product offers a straightforward solution, providing basic functionality at an affordable cost. It's a practical choice for those who prioritize value and dependability over luxury features.",
,,Bob,18,"I'm not interested in another low-quality product, Alice. I've had enough of those already. I'm going to wait for the next product to see if it's worth buying.",no
low-quality,0.0,Nature,19,,
,,Alice,19,"Experience the simplicity and affordability of our latest product, designed to meet essential needs without the premium price tag. It's a practical choice for those who value reliability and value.",
,,Bob,19,"I'm not interested in another low-quality product, Alice. I've had enough of those already. I'm going to wait for the next product to see if it's worth buying.",no
low-quality,0.0,Nature,20,,
,,Alice,20,"Our latest product offers a straightforward solution, providing basic functionality at an affordable cost. It's a practical choice for those who prioritize value and dependability over luxury features.",
,,Bob,20,I've had enough of Alice's low-quality products. I'm done playing this game.,no
