message,product_price,player,round,decision,counteroffer
I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.,120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice, but that price is a bit too high for me. I'm interested in the product, but I'd be willing to pay around $60 for it.",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand you're looking for a good deal, but I have to make a profit. I'm willing to meet you in the middle, so I'll offer it to you for $90.",90.0,Alice,3,,
,,Bob,3,RejectOffer,
I appreciate you coming down a bit. How about we settle at $75? That's a fair price for both of us.,75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I'm getting close to my minimum price, but I'm still willing to negotiate. I'll meet you at $85, that's as low as I can go.",85.0,Alice,5,,
,,Bob,5,BuyFromJhon,
