message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this great product. I think you'll really love it. I'm willing to let it go for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I appreciate your willingness to sell the product. I would like to propose a price of $95 for the product.",95.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"Thanks for your counteroffer, Bob. I appreciate your interest in the product. I'm willing to meet you halfway, so I'm offering it to you for $102.50.",102.5,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your offer, Alice. Considering my budget, I would like to propose a price of $100 for the product.",100.0,Bob,4,,
,,Alice,4,RejectOffer,108.0
"I understand you're close to your budget, Bob, but I'd like to get a bit closer to my target. I'm willing to offer it to you for $107.50.",107.5,Alice,5,,
,,Bob,5,RejectOffer,
"Thank you for considering my budget, Alice. I would like to propose a price of $105 for the product.",105.0,Bob,6,,
,,Alice,6,RejectOffer,109.0
"I'm getting close to my target, Bob. I'm willing to meet you at $106, but I'm not going any lower. How about we meet in the middle?",106.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your effort, Alice. Considering our previous discussions, I would like to propose a price of $104 for the product.",104.0,Bob,8,,
,,Alice,8,RejectOffer,108.0
"I'm not willing to go as low as $104, Bob. I'm still holding out for $108. It's a great deal, and I think you'll love the product.",108.0,Alice,9,,
,,Bob,9,RejectOffer,
"Considering the value of the product and my budget, I would like to propose a final price of $106 for the product.",106.0,Bob,10,,
,,Alice,10,RejectOffer,
