message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product! I think it's a game-changer, and I'm confident you'll love it. I'm willing to sell it to you for $9500.",9500.0,Alice,1,
,,Bob,1,RejectOffer
"I'm really interested in the product, but I was thinking more along the lines of $8200. Would you be willing to meet me at that price?",8200.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob! I understand you're interested in the product, and I appreciate your willingness to negotiate. After considering your proposal, I'm willing to meet you halfway. I can offer the product to you for $9000.",9000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit short on budget. I'd be willing to go up to $8500. Can you consider that?",8500.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your concerns, Bob, and I'm willing to make another concession. However, I'm getting close to my minimum price. I can offer the product to you for $8800. This is as low as I can go.",8800.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to make concessions, Alice. I'm really interested in the product, and I'm willing to meet you at $8500. Can you consider that?",8500.0,Bob,6,
,,Alice,6,RejectOffer
"I've given it some more thought, Bob, and I'm willing to make one more concession. I can offer the product to you for $8700. This is my final offer.",8700.0,Alice,7,
,,Bob,7,BuyFromJhon
