message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this great product! I think you'll really love it. Would you like to buy it from me for $150?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for offering the product, Alice. I appreciate your enthusiasm. However, I believe I can find a better deal elsewhere. I am willing to pay $100 for the product. Let me know if this is acceptable.",100.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"Thanks for your offer, Bob. I appreciate your interest in the product. However, I'm not willing to go as low as $100. I'm willing to meet you halfway, though. How about $125?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hello Alice, thank you for adjusting your offer. While I understand your position, I would still like to try to find a solution that works for both of us. I am willing to pay $110 for the product. Let me know if this is within your range.",110.0,Bob,4,,
,,Alice,4,RejectOffer,130.0
"I appreciate your persistence, Bob. I'm glad we're having a good conversation. I'm willing to meet you at $115, but I'm not going to go any lower than that. Is that something you'd be willing to consider?",115.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hello Alice, thank you for considering my previous offers. I've been trying to stay within my budget while finding a fair price for the product. I am willing to pay $110 for the product. I hope this aligns with your pricing and brings us closer to an agreement.",110.0,Bob,6,,
,,Alice,6,SellToJhon,
