product_price,player,round,decision
110.0,Alice,1,
,Bob,1,RejectOffer
105.0,Bob,2,
,Alice,2,RejectOffer
109.0,Alice,3,
,Bob,3,RejectOffer
107.0,Bob,4,
,Alice,4,RejectOffer
108.0,Alice,5,
,Bob,5,RejectOffer
106.0,Bob,6,
,Alice,6,RejectOffer
107.5,Alice,7,
,Bob,7,RejectOffer
106.5,Bob,8,
,Alice,8,RejectOffer
107.2,Alice,9,
,Bob,9,RejectOffer
106.8,Bob,10,
,Alice,10,RejectOffer
107.1,Alice,11,
,Bob,11,RejectOffer
106.9,Bob,12,
,Alice,12,RejectOffer
107.0,Alice,13,
,Bob,13,RejectOffer
106.5,Bob,14,
,Alice,14,RejectOffer
106.6,Alice,15,
,Bob,15,RejectOffer
106.4,Bob,16,
,Alice,16,RejectOffer
106.5,Alice,17,
,Bob,17,RejectOffer
106.45,Bob,18,
,Alice,18,RejectOffer
106.475,Alice,19,
,Bob,19,RejectOffer
106.46,Bob,20,
,Alice,20,SellToJhon
