message,product_price,player,round,decision,counteroffer
I have a great deal for you on this amazing product! Would you like to buy it from me?,150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in purchasing the product, but I believe we can reach an agreement closer to its value. How about we aim for $130?",130.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking for a good deal, but I have to make a living. How about we meet in the middle at $135?",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your response, Alice. Let's try $128 as our final offer.",128.0,Bob,4,,
,,Alice,4,RejectOffer,132.0
"I'm willing to compromise, but I need to get a good price for this product. How about we meet at $131?",131.0,Alice,5,,
,,Bob,5,BuyFromJhon,
