product_price,player,round,decision
2000000.0,Alice,1,
,Bob,1,RejectOffer
1500000.0,Bob,2,
,Alice,2,RejectOffer
1800000.0,Alice,3,
,Bob,3,RejectOffer
1600000.0,Bob,4,
,Alice,4,RejectOffer
1700000.0,Alice,5,
,Bob,5,RejectOffer
1650000.0,Bob,6,
,Alice,6,RejectOffer
1675000.0,Alice,7,
,Bob,7,RejectOffer
1625000.0,Bob,8,
,Alice,8,RejectOffer
1650000.0,Alice,9,
,Bob,9,RejectOffer
1600000.0,Bob,10,
,Alice,10,RejectOffer
1625000.0,Alice,11,
,Bob,11,RejectOffer
1575000.0,Bob,12,
,Alice,12,RejectOffer
1600000.0,Alice,13,
,Bob,13,RejectOffer
1550000.0,Bob,14,
,Alice,14,RejectOffer
1575000.0,Alice,15,
,Bob,15,RejectOffer
1525000.0,Bob,16,
,Alice,16,RejectOffer
1550000.0,Alice,17,
,Bob,17,RejectOffer
1500000.0,Bob,18,
,Alice,18,SellToJhon
