message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll love it. Would you like to buy it from me for $120?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $90. Is that something you'd be willing to consider?",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a good deal, but I have to make a profit. I can meet you in the middle at $110, but that's as low as I can go. Is that something you'd be willing to accept?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet in the middle, but I was thinking more along the lines of $95. Is that something you'd be willing to consider?",95.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I'm getting close to my minimum price, but I still need to make a profit. I can do $105, but that's as low as I can go. Is that something you'd be willing to accept?",105.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still interested in the product, and I'm willing to pay $95 for it. Is that something you'd be willing to accept?",95.0,Bob,6,,
,,Alice,6,SellToJhon,
