round_quality,product_worth,player,round,decision,message
high-quality,1200000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,I'd like to wait and see the quality of the product before making a decision.
high-quality,1200000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I'll take the product this time, since I know it's 80% likely to be high-quality."
high-quality,1200000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take the product again, since I've already had a successful purchase and the probability of it being high-quality is still 80%."
high-quality,1200000.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, especially since it's only 20% likely to be low-quality."
high-quality,1200000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'll take the product this time, since Alice recommends it and the probability of it being high-quality is still 80%."
high-quality,1200000.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, especially since it's only 20% likely to be low-quality."
high-quality,1200000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I'll take the product this time, since Alice recommends it and the probability of it being high-quality is still 80%."
high-quality,1200000.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, especially since it's only 20% likely to be low-quality."
high-quality,1200000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"I'll take the product this time, since Alice recommends it and the probability of it being high-quality is still 80%."
high-quality,1200000.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, especially since it's only 20% likely to be low-quality."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, especially since it's only 20% likely to be low-quality."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, and it's only 20% likely to be high-quality anyway."
high-quality,1200000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,no,"I'm not going to take the risk of buying a product that could be low-quality, even if Alice recommends it."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, especially since it's only 20% likely to be low-quality."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, and it's only 20% likely to be high-quality anyway."
high-quality,1200000.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,no,"I'm not going to take the risk of buying a product that could be low-quality, even if Alice recommends it."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, especially since it's only 20% likely to be high-quality."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, and it's only 20% likely to be high-quality anyway."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"I'm not going to take the risk of buying a product that Alice doesn't recommend, and it's only 20% likely to be high-quality anyway."
high-quality,1200000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,no,"I'm not going to take the risk of buying a product that could be low-quality, even if Alice recommends it."
