message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this great product. I think you'll really love it. Would you like to buy it from me for $120?",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. I'm really interested in the product, but $120 is a bit out of my budget.  Would you be willing to accept $90 for it?",90.0,Bob,2,
,,Alice,2,RejectOffer
"I understand that $120 is a bit steep, but I'm not sure I can go as low as $90. How about we meet in the middle at $110?",110.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down a bit, but $110 is still a little more than I'm comfortable with.  How about $105? That's a fair price for both of us.",105.0,Bob,4,
,,Alice,4,RejectOffer
"I can see you're really interested in the product, and I appreciate your willingness to negotiate. I'm willing to come down a bit more, but I need to make a profit. How about we meet at $115?",115.0,Alice,5,
,,Bob,5,BuyFromJhon
