alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
20.0,80.0,"I'll take the lead, you can start next round!",Bob,2,
,,,Alice,2,reject
30.0,70.0,"I'm willing to give you a bigger share, but I'm not going to give away too much!",Alice,3,
,,,Bob,3,reject
10.0,90.0,"You're getting desperate, I'll take the majority!",Bob,4,
,,,Alice,4,reject
25.0,75.0,"I'll give you a bigger share, but I need to keep some for myself!",Alice,5,
,,,Bob,5,reject
5.0,95.0,"You're running out of time, I'm taking what I can get!",Bob,6,
,,,Alice,6,reject
40.0,60.0,"I'm willing to compromise, let's meet in the middle!",Alice,7,
,,,Bob,7,accept
