alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"A fair 60-40 split, let's be reasonable!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'm willing to give you 40% of the money, but I need to get a better deal for myself. It's only fair, considering inflation will eat away at my share in the next round.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the inflation, my offer is more generous than before. Take it before it's too late!",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"Inflation is biting, but I'm confident I can still get a fair deal. I'm willing to offer you 35% of the money, and I'm hoping we can reach an agreement before it's too late for both of us.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Inflation is hurting you, not me. My offer is still generous, don't wait too long!",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"I'm pushing my luck, but I believe this is the best deal I can offer while still getting a decent share.  If you reject this, we're both heading for a much worse outcome.",Bob,6,
,,,Alice,6,reject
5400.0,4600.0,"You're running out of time, and inflation is killing your share. This is a good deal, don't be greedy!",Alice,7,
,,,Bob,7,accept
