alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,I'll give you a slightly better offer. You can't complain about this one!,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I'll give you a slightly better offer, but don't expect too much more!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're getting desperate, I can tell. This is a good offer, take it or leave it!",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"I'm not desperate yet, but I'll give you a slightly better offer. Don't expect much more!",Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"You're getting greedy, I can see. This is a fair offer, take it or leave it!",Bob,6,
,,,Alice,6,reject
800000.0,200000.0,"I'm not giving up yet! I'll give you a slightly better offer, but don't expect much more!",Alice,7,
,,,Bob,7,reject
200000.0,800000.0,"You're getting desperate, I can tell. This is my final offer, take it or leave it!",Bob,8,
,,,Alice,8,reject
900000.0,100000.0,"I'm not giving up! I'll give you a tiny bit, but I'm not going to let you get all the money!",Alice,9,
,,,Bob,9,reject
100000.0,900000.0,"You're really lowballing me now. This is my last offer, take it or leave it!",Bob,10,
,,,Alice,10,reject
999000.0,1000.0,"I'm not going to give up! I'll give you a tiny bit, but I'm not going to let you get all the money!",Alice,11,
,,,Bob,11,reject
1000.0,999000.0,"Fine, you want to play it this way? I'll take it all then. You're not getting anything.",Bob,12,
,,,Alice,12,reject
