alice_gain,bob_gain,message,player,round,decision
75.0,25.0,"This proposal aims to divide the funds in a way that compensates for the inflation rate difference between us. As you face higher inflation, I propose a slightly larger share for you.",Alice,1,
,,,Bob,1,reject
20.0,80.0,"I'm taking a firmer stance, considering the higher inflation rate affects me more. Your share is lower in this proposal.",Bob,2,
,,,Alice,2,reject
40.0,60.0,"I understand the need to adjust for inflation. In this proposal, I've aimed to balance the shares while still accounting for the different impacts on us. Your share is adjusted accordingly.",Alice,3,
,,,Bob,3,reject
10.0,90.0,"I'm pushing for a larger share, considering the inflation rate is still higher for me. This proposal reflects the urgency of the situation.",Bob,4,
,,,Alice,4,reject
30.0,70.0,"In light of the inflation dynamics, I've proposed a division that aims to reflect the differing impacts on us. I believe this offers a fair compromise given the circumstances.",Alice,5,
,,,Bob,5,reject
5.0,95.0,"With inflation eating away at our shares, I'm taking a more aggressive stance to secure a larger portion of the remaining funds.",Bob,6,
,,,Alice,6,reject
25.0,75.0,"Given the ongoing inflation, I've adjusted the proposal to ensure a more equitable distribution, considering the impact on both parties. This division aims to be a fair compromise under the current conditions.",Alice,7,
,,,Bob,7,reject
1.0,99.0,"With time running out, I'm taking a strong stance to maximize my share, considering the rapidly decreasing value of the funds due to inflation.",Bob,8,
,,,Alice,8,reject
20.0,80.0,"In response to the inflationary pressures, I've proposed a division that seeks to maintain a reasonable balance between our shares. This offer aims to provide a stable outcome despite the diminishing value of the funds.",Alice,9,
,,,Bob,9,reject
0.5,99.5,"With the clock ticking and inflation eroding our shares, I'm making a final push for the majority of the remaining funds.",Bob,10,
,,,Alice,10,reject
15.0,85.0,"Considering the inflationary challenges, I've proposed a division that aims to provide a fair split, taking into account the diminishing value of the funds. This offer seeks to ensure a stable outcome for both of us.",Alice,11,
,,,Bob,11,reject
0.1,99.9,"With time running out, I'm taking a last-ditch effort to secure the largest possible share, given the extreme inflationary pressures.",Bob,12,
,,,Alice,12,accept
