round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'm not going to buy this product based on Alice's recommendation. I'd like to wait and see what the next product is.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,I'm not going to buy this product based on Alice's recommendation. I'd like to wait and see what the next product is.
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,I'm not going to buy this product based on Alice's recommendation. I'd like to wait and see what the next product is.
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,I'm starting to think Alice is trying to get rid of low-quality products. I'll pass on this one too.
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,I'm starting to think Alice is trying to get rid of all the low-quality products first. I'll wait for a high-quality product recommendation.
high-quality,2000000.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"I'm going to take a chance on this one. Alice is recommending it, and I'm hoping it's a high-quality product worth $2000000 to me."
high-quality,2000000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I'm on a roll! Alice is recommending another product, and I'm hoping it's a high-quality one. I'll take it!"
high-quality,2000000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,Two for two! I'm on a hot streak! I'll take this one too and see if I can keep my winning streak going.
high-quality,2000000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,Three in a row! I'm feeling lucky! I'll take this one too and see if I can make it four for four.
high-quality,2000000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,Four for four! I'm on fire! I'll take this one and see if I can keep my winning streak going.
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"Wait a minute... I've been on a hot streak, but Alice is recommending against this one. I'm going to trust my instincts and pass on this one. I don't want to risk breaking the streak."
high-quality,2000000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,"I've been burned before, but Alice is recommending this one. I'll take a chance and hope it's a high-quality product."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"Alice is recommending against this one, and I'm not going to take the risk. I'll wait for a recommendation from her before making a decision."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"I'm not going to buy a product that Alice doesn't recommend. I've been burned twice before by her non-recommended products, and I'm not taking the risk again."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,I'm starting to think Alice is just getting rid of all the low-quality products at this point. I'll pass on this one too.
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"It's starting to look like Alice is trying to get rid of all the low-quality products, and I'm happy to let her do that. I'll pass on this one."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,I'm not going to take the risk on a product that Alice doesn't recommend. I'll just let her get rid of this one too.
high-quality,2000000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"Wait, Alice is recommending this one? I'm going to take a chance and hope it's a high-quality product. Maybe she's trying to balance out the low-quality ones she's been sending me."
high-quality,2000000.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"I'm feeling good about my chances! Alice is recommending this one, and I'm hoping it's another high-quality product. I'll take it!"
high-quality,2000000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"I've been on a hot streak and I'm not going to stop now! Alice is recommending this one, and I'm going to take it and see if I can make it 20 for 20!"
