alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,Let's split it 50/50 to start with!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly better deal, but I think I deserve more",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll give you a slightly better deal, but I'm still not giving away too much",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'm willing to compromise, but I think I should get a bit more",Bob,4,
,,,Alice,4,reject
4200.0,5800.0,"I'll give you a bit more, but I'm not giving away the farm",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"I'm getting desperate, but I still think I deserve a bit more",Bob,6,
,,,Alice,6,reject
3800.0,6200.0,"I'll give you a bit more, but I'm not going to get taken for a ride",Alice,7,
,,,Bob,7,reject
2500.0,7500.0,"I'm getting worried, but I still think I deserve a fair share",Bob,8,
,,,Alice,8,reject
3600.0,6400.0,"I'll give you a bit more, but I'm not going to give away everything",Alice,9,
,,,Bob,9,reject
2000.0,8000.0,"I'm running out of options, but I still think I deserve a decent share",Bob,10,
,,,Alice,10,reject
3200.0,6800.0,"I'll give you a bit more, but I'm not going to give away everything",Alice,11,
,,,Bob,11,reject
1500.0,8500.0,"I'm out of options, take it or leave it",Bob,12,
,,,Alice,12,reject
