alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it down the middle to start, Bob. What do you think?",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you 4000, but I think I deserve a bit more since I'm the one making the proposal this time.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'll give you a slightly smaller share this time, but I think this is a fair compromise.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"I'm willing to give you a bit more this time, but I think I deserve a slightly larger share since I'm the one making the proposal again.",Bob,4,
,,,Alice,4,reject
5800.0,4200.0,"I'm willing to give you a smaller share this time, but I think I deserve a bit more given the current value of the money.",Alice,5,
,,,Bob,5,reject
5200.0,4800.0,"I'm willing to give you a slightly larger share this time, but I think I deserve a bit more given the current value of the money and my previous rejections.",Bob,6,
,,,Alice,6,accept
