alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's start fair. 50/50 split seems like the most logical way to begin.,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'm willing to take a bit more, considering the inflation that will affect my share in future rounds.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, but I still feel a 50/50 split is fairer. Let's get closer to that, or we risk both of us losing more due to inflation.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Considering the inflation, I'll take a bit less than my previous offer, but I still think I deserve more than half.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Let's find a middle ground.  I'm willing to move closer to your offer, but I still think a 50/50 split is fairer in the long run. We need to work together to avoid losing more to inflation.",Alice,5,
,,,Bob,5,reject
44.0,56.0,"I'm still not comfortable with a 50/50 split, considering the inflation. Let's try to find a compromise that works for both of us.",Bob,6,
,,,Alice,6,reject
50.0,50.0,"I'm sticking with a 50/50 split. We are nearing the end, and further negotiation risks losing a significant amount to inflation.  Let's be reasonable and finish this fairly.",Alice,7,
,,,Bob,7,accept
