message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the opportunity to purchase this valuable product. I believe it's a game-changer, and I'm confident you'll love it. I'm willing to sell it to you for $1,200,000. This is a competitive price considering its value to you is $1,500,000. What do you think?",1200000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thanks for the offer. I'm interested in the product but $1,200,000 is a bit too high for me. Would you consider $1,000,000?",1000000.0,Bob,2,,
,,Alice,2,RejectOffer,1250000.0
"Hi Bob, I understand you're interested in the product, and I appreciate your offer of $1,000,000. However, considering its value to you is $1,500,000, I'm willing to meet you halfway. I'm now offering the product to you for $1,250,000. This is a fair price considering the value it brings to you, and I'm confident you'll find it's worth it. What do you think?",1250000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you working with me.  While I agree it's a good product, $1,250,000 is still a little too high for my budget. How about $1,100,000? That feels like a fair compromise.",1100000.0,Bob,4,,
,,Alice,4,RejectOffer,1200000.0
"Hi Bob, I see you're still interested in the product, and I appreciate your persistence. I'm willing to make one more concession to meet your budget. I'm now offering the product to you for $1,200,000. This is as low as I'm willing to go, considering its value to you is $1,500,000. I'm confident you'll find it's worth the investment. What do you think?",1200000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, thanks for your flexibility.  I'm still very interested but I have to stick to my budget.  My absolute best offer is $1,125,000.  If you can't do that, I understand, but I'm ready to make a deal today at that price.",1125000.0,Bob,6,,
,,Alice,6,SellToJhon,
