alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be reasonable, 60-40 is a good starting point.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think a 60-40 split in my favor is more fair, considering the inflation.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the inflation, I'm willing to compromise, but 58-42 is as low as I'll go for now.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,I think a 58-42 split is a fair compromise considering the inflation.  Let's agree on this and move on.,Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"I see we're getting closer, but I still think I deserve the bigger share. 56-44 is my new offer.",Alice,5,
,,,Bob,5,reject
4400.0,5600.0,I think a 56-44 split is fair considering the inflation. Let's agree on this and end this negotiation.,Bob,6,
,,,Alice,6,reject
5400.0,4600.0,"I'm willing to compromise a bit more, but I still think I should get the bigger share. 54-46 is my new offer.",Alice,7,
,,,Bob,7,reject
4600.0,5400.0,"I'm willing to accept a 54-46 split, but I'm not sure how much longer we can keep going with this.",Bob,8,
,,,Alice,8,reject
5200.0,4800.0,"I'm starting to think we're close, but I still want a bit more. 52-48 is my new offer. Let's end this soon.",Alice,9,
,,,Bob,9,accept
