alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's be fair, Bob. This offer benefits us both.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"You're losing value each round, Alice. Take this deal before it's too late.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"The tables have turned, Bob. I'm feeling generous, but this is my final offer.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"You're running out of time, Alice. The value is dropping fast. Take this deal before you lose even more.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Okay Bob, let's stop wasting time. A 50/50 split is the fairest I can do.",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"You're losing a lot of value, Alice. I'm being generous with this offer. Take it before you lose even more.",Bob,6,
,,,Alice,6,accept
